JURISNAME,YEAR,count_Biofuel,count_Energy Storage,count_Natural Gas/Propane,count_Solar,count_Waste Gas,count_Wind,total_Biofuel,total_Energy Storage,total_Natural Gas/Propane,total_Solar,total_Waste Gas,total_Wind,GEOIDFQ
Berlin Township,2018,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0700000US390830584499999
Berlin Township,2019,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0700000US390410578899999
Berlin Township,2019,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0700000US390830584499999
Berlin Township,2020,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,67.7,0.0,0.0,0700000US390410578899999
Berlin Township,2020,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,67.7,0.0,0.0,0700000US390830584499999
Berlin Township,2021,0.0,1.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,72.41,0.0,0.0,0700000US390410578899999
Berlin Township,2021,0.0,1.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,72.41,0.0,0.0,0700000US390830584499999
Berlin Township,2022,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,104.53999999999999,0.0,0.0,0700000US390410578899999
Berlin Township,2022,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,104.53999999999999,0.0,0.0,0700000US390830584499999
Berlin Township,2023,0.0,1.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,117.98,0.0,0.0,0700000US390410578899999
Berlin Township,2023,0.0,1.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,117.98,0.0,0.0,0700000US390830584499999
Berlin Township,2024,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,109.422,0.0,0.0,0700000US390410578899999
Berlin Township,2024,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,109.422,0.0,0.0,0700000US390830584499999
Berne Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0700000US390450595699999
Berne Township,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0700000US390450595699999
Berne Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0700000US390450595699999
Berne Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0700000US390450595699999
Berne Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390450595699999
Berne Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,39.199999999999996,0.0,0.0,0700000US390450595699999
Berne Township,2020,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0700000US390450595699999
Berne Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US390450595699999
Berne Township,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0700000US390450595699999
Berne Township,2023,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.240000000000002,0.0,0.0,0700000US390450595699999
Berne Township,2024,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.89,0.0,0.0,0700000US390450595699999
Bexley City,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,1600000US3906278
Bexley City,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1600000US3906278
Bexley City,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3906278
Bexley City,2016,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1600000US3906278
Bexley City,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,1600000US3906278
Bexley City,2018,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,75.2,0.0,0.0,1600000US3906278
Bexley City,2019,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,1600000US3906278
Bexley City,2020,0.0,1.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,91.7,0.0,0.0,1600000US3906278
Bexley City,2021,0.0,1.0,0.0,14.0,0.0,0.0,0.0,20.0,0.0,98.83,0.0,0.0,1600000US3906278
Bexley City,2022,0.0,2.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,66.18,0.0,0.0,1600000US3906278
Bexley City,2023,0.0,1.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,55.480000000000004,0.0,0.0,1600000US3906278
Bexley City,2024,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,34.065,0.0,0.0,1600000US3906278
Big Island Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0700000US391010634899999
Big Island Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Big Island Township,2023,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0700000US391010634899999
Big Island Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010634899999
Blendon Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0700000US390490692299999
Blendon Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US390490692299999
Blendon Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490692299999
Blendon Township,2019,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0700000US390490692299999
Blendon Township,2020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0700000US390490692299999
Blendon Township,2021,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,0700000US390490692299999
Blendon Township,2022,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,49.199999999999996,0.0,0.0,0700000US390490692299999
Blendon Township,2023,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.66,0.0,0.0,0700000US390490692299999
Blendon Township,2024,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,78.25,0.0,0.0,0700000US390490692299999
Bloomfield Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomfield Township,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.125,0.0,0.0,0700000US390910711899999
Bloomfield Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390910711899999
Bloomingburg Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2020,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.63,0.0,0.0,1600000US3907188
Bloomingburg Village,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,1600000US3907188
Bloomingburg Village,2023,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bloomingburg Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3907188
Bowling Green Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0700000US391010795899999
Bowling Green Township,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0700000US390890794499999
Bowling Green Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0700000US391010795899999
Bowling Green Township,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0700000US390890794499999
Bowling Green Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bowling Green Township,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0700000US391010795899999
Bowling Green Township,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0700000US390890794499999
Bowling Green Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391010795899999
Bowling Green Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390890794499999
Bremen Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Bremen Village,2020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1600000US3908392
Bremen Village,2021,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,1600000US3908392
Bremen Village,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.02,0.0,0.0,1600000US3908392
Bremen Village,2023,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,1600000US3908392
Bremen Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908392
Brice Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1600000US3908532
Brice Village,2021,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2022,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2023,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brice Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3908532
Brown Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390410942899999
Brown Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490944299999
Brown Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390830947099999
Brown Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390410942899999
Brown Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490944299999
Brown Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390830947099999
Brown Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390410942899999
Brown Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490944299999
Brown Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390830947099999
Brown Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390410942899999
Brown Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490944299999
Brown Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390830947099999
Brown Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390410942899999
Brown Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490944299999
Brown Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390830947099999
Brown Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390410942899999
Brown Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490944299999
Brown Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390830947099999
Brown Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390410942899999
Brown Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390490944299999
Brown Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390830947099999
