County,COUNTYFP,Year,Technology,value
Perry,39127,2016,count_Solid Waste,0.0
Perry,39127,2017,count_Solid Waste,0.0
Perry,39127,2018,count_Solid Waste,0.0
Perry,39127,2019,count_Solid Waste,0.0
Perry,39127,2020,count_Solid Waste,0
Perry,39127,2021,count_Solid Waste,0.0
Perry,39127,2022,count_Solid Waste,0
Perry,39127,2023,count_Solid Waste,0
Perry,39127,2024,count_Solid Waste,0.0
Perry,39127,2009,count_Wind,0.0
Perry,39127,2010,count_Wind,0.0
Perry,39127,2011,count_Wind,0.0
Perry,39127,2012,count_Wind,0.0
Perry,39127,2013,count_Wind,0.0
Perry,39127,2014,count_Wind,0.0
Perry,39127,2015,count_Wind,0.0
Perry,39127,2016,count_Wind,0.0
Perry,39127,2017,count_Wind,0.0
Perry,39127,2018,count_Wind,0.0
Perry,39127,2019,count_Wind,0.0
Perry,39127,2020,count_Wind,0
Perry,39127,2021,count_Wind,0.0
Perry,39127,2022,count_Wind,0
Perry,39127,2023,count_Wind,0
Perry,39127,2024,count_Wind,0.0
Perry,39127,2009,total_Biomass,0.0
Perry,39127,2010,total_Biomass,0.0
Perry,39127,2011,total_Biomass,5.6
Perry,39127,2012,total_Biomass,0.0
Perry,39127,2013,total_Biomass,0.0
Perry,39127,2014,total_Biomass,0.0
Perry,39127,2015,total_Biomass,0.0
Perry,39127,2016,total_Biomass,0.0
Perry,39127,2017,total_Biomass,0.0
Perry,39127,2018,total_Biomass,0.0
Perry,39127,2019,total_Biomass,0.0
Perry,39127,2020,total_Biomass,0
Perry,39127,2021,total_Biomass,0.0
Perry,39127,2022,total_Biomass,0
Perry,39127,2023,total_Biomass,0
Perry,39127,2024,total_Biomass,0.0
Perry,39127,2009,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2010,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2011,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2018,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2019,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2020,total_Captured Heat from Biologically Derived Methane Gas,0
Perry,39127,2021,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2022,total_Captured Heat from Biologically Derived Methane Gas,0
Perry,39127,2023,total_Captured Heat from Biologically Derived Methane Gas,0
Perry,39127,2024,total_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2009,total_Hydroelectric,0.0
Perry,39127,2010,total_Hydroelectric,0.0
Perry,39127,2011,total_Hydroelectric,0.0
Perry,39127,2012,total_Hydroelectric,0.0
Perry,39127,2013,total_Hydroelectric,0.0
Perry,39127,2014,total_Hydroelectric,0.0
Perry,39127,2015,total_Hydroelectric,0.0
Perry,39127,2016,total_Hydroelectric,0.0
Perry,39127,2017,total_Hydroelectric,0.0
Perry,39127,2018,total_Hydroelectric,0.0
Perry,39127,2019,total_Hydroelectric,0.0
Perry,39127,2020,total_Hydroelectric,0
Perry,39127,2021,total_Hydroelectric,0.0
Perry,39127,2022,total_Hydroelectric,0
Perry,39127,2023,total_Hydroelectric,0
Perry,39127,2024,total_Hydroelectric,0.0
Perry,39127,2009,total_Solar Photovoltaic,0.00828
Perry,39127,2010,total_Solar Photovoltaic,0.21828999999999998
Perry,39127,2011,total_Solar Photovoltaic,0.45139
Perry,39127,2012,total_Solar Photovoltaic,0.18997
Perry,39127,2013,total_Solar Photovoltaic,0.05338
Perry,39127,2014,total_Solar Photovoltaic,0.04133
Perry,39127,2015,total_Solar Photovoltaic,0.06511
Perry,39127,2016,total_Solar Photovoltaic,0.10168
Perry,39127,2017,total_Solar Photovoltaic,0.04854
Perry,39127,2018,total_Solar Photovoltaic,0.0108
Perry,39127,2019,total_Solar Photovoltaic,0.01764
Perry,39127,2020,total_Solar Photovoltaic,0
Perry,39127,2021,total_Solar Photovoltaic,0.125895
Perry,39127,2022,total_Solar Photovoltaic,0
Perry,39127,2023,total_Solar Photovoltaic,0
Perry,39127,2024,total_Solar Photovoltaic,0.03344
Perry,39127,2009,total_Solid Waste,0.0
Perry,39127,2010,total_Solid Waste,0.0
Perry,39127,2011,total_Solid Waste,0.0
Perry,39127,2012,total_Solid Waste,0.0
Perry,39127,2013,total_Solid Waste,0.0
Perry,39127,2014,total_Solid Waste,0.0
Perry,39127,2015,total_Solid Waste,0.0
Perry,39127,2016,total_Solid Waste,0.0
Perry,39127,2017,total_Solid Waste,0.0
Perry,39127,2018,total_Solid Waste,0.0
Perry,39127,2019,total_Solid Waste,0.0
Perry,39127,2020,total_Solid Waste,0
Perry,39127,2021,total_Solid Waste,0.0
Perry,39127,2022,total_Solid Waste,0
Perry,39127,2023,total_Solid Waste,0
Perry,39127,2024,total_Solid Waste,0.0
Perry,39127,2009,total_Wind,0.0
Perry,39127,2010,total_Wind,0.0
Perry,39127,2011,total_Wind,0.0
Perry,39127,2012,total_Wind,0.0
Perry,39127,2013,total_Wind,0.0
Perry,39127,2014,total_Wind,0.0
Perry,39127,2015,total_Wind,0.0
Perry,39127,2016,total_Wind,0.0
Perry,39127,2017,total_Wind,0.0
Perry,39127,2018,total_Wind,0.0
Perry,39127,2019,total_Wind,0.0
Perry,39127,2020,total_Wind,0
Perry,39127,2021,total_Wind,0.0
Perry,39127,2022,total_Wind,0
Perry,39127,2023,total_Wind,0
Perry,39127,2024,total_Wind,0.0
Pickaway,39129,2009,count_Biomass,0
Pickaway,39129,2010,count_Biomass,0
Pickaway,39129,2011,count_Biomass,0.0
Pickaway,39129,2012,count_Biomass,0.0
Pickaway,39129,2013,count_Biomass,0.0
Pickaway,39129,2014,count_Biomass,0.0
Pickaway,39129,2015,count_Biomass,0.0
Pickaway,39129,2016,count_Biomass,0.0
Pickaway,39129,2017,count_Biomass,0.0
Pickaway,39129,2018,count_Biomass,0
Pickaway,39129,2019,count_Biomass,0.0
Pickaway,39129,2020,count_Biomass,0
Pickaway,39129,2021,count_Biomass,0.0
Pickaway,39129,2022,count_Biomass,0
Pickaway,39129,2023,count_Biomass,0
Pickaway,39129,2024,count_Biomass,0.0
Pickaway,39129,2009,count_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2010,count_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2011,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2012,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2015,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2018,count_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2019,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2020,count_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2021,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2022,count_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2023,count_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2024,count_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2009,count_Hydroelectric,0
Pickaway,39129,2010,count_Hydroelectric,0
Pickaway,39129,2011,count_Hydroelectric,0.0
Pickaway,39129,2012,count_Hydroelectric,0.0
Pickaway,39129,2013,count_Hydroelectric,0.0
Pickaway,39129,2014,count_Hydroelectric,0.0
Pickaway,39129,2015,count_Hydroelectric,0.0
Pickaway,39129,2016,count_Hydroelectric,0.0
Pickaway,39129,2017,count_Hydroelectric,0.0
Pickaway,39129,2018,count_Hydroelectric,0
Pickaway,39129,2019,count_Hydroelectric,0.0
Pickaway,39129,2020,count_Hydroelectric,0
Pickaway,39129,2021,count_Hydroelectric,0.0
Pickaway,39129,2022,count_Hydroelectric,0
Pickaway,39129,2023,count_Hydroelectric,0
Pickaway,39129,2024,count_Hydroelectric,0.0
Pickaway,39129,2009,count_Solar Photovoltaic,0
Pickaway,39129,2010,count_Solar Photovoltaic,0
Pickaway,39129,2011,count_Solar Photovoltaic,1.0
Pickaway,39129,2012,count_Solar Photovoltaic,1.0
Pickaway,39129,2013,count_Solar Photovoltaic,4.0
Pickaway,39129,2014,count_Solar Photovoltaic,3.0
Pickaway,39129,2015,count_Solar Photovoltaic,1.0
Pickaway,39129,2016,count_Solar Photovoltaic,4.0
Pickaway,39129,2017,count_Solar Photovoltaic,2.0
Pickaway,39129,2018,count_Solar Photovoltaic,0
Pickaway,39129,2019,count_Solar Photovoltaic,1.0
Pickaway,39129,2020,count_Solar Photovoltaic,0
Pickaway,39129,2021,count_Solar Photovoltaic,1.0
Pickaway,39129,2022,count_Solar Photovoltaic,0
Pickaway,39129,2023,count_Solar Photovoltaic,0
Pickaway,39129,2024,count_Solar Photovoltaic,5.0
Pickaway,39129,2009,count_Solid Waste,0
Pickaway,39129,2010,count_Solid Waste,0
Pickaway,39129,2011,count_Solid Waste,0.0
Pickaway,39129,2012,count_Solid Waste,0.0
Pickaway,39129,2013,count_Solid Waste,0.0
Pickaway,39129,2014,count_Solid Waste,0.0
Pickaway,39129,2015,count_Solid Waste,0.0
Pickaway,39129,2016,count_Solid Waste,0.0
Pickaway,39129,2017,count_Solid Waste,0.0
Pickaway,39129,2018,count_Solid Waste,0
Pickaway,39129,2019,count_Solid Waste,0.0
Pickaway,39129,2020,count_Solid Waste,0
Pickaway,39129,2021,count_Solid Waste,0.0
Pickaway,39129,2022,count_Solid Waste,0
Pickaway,39129,2023,count_Solid Waste,0
Pickaway,39129,2024,count_Solid Waste,0.0
Pickaway,39129,2009,count_Wind,0
Pickaway,39129,2010,count_Wind,0
Pickaway,39129,2011,count_Wind,0.0
Pickaway,39129,2012,count_Wind,0.0
Pickaway,39129,2013,count_Wind,0.0
Pickaway,39129,2014,count_Wind,0.0
Pickaway,39129,2015,count_Wind,0.0
Pickaway,39129,2016,count_Wind,0.0
Pickaway,39129,2017,count_Wind,0.0
Pickaway,39129,2018,count_Wind,0
Pickaway,39129,2019,count_Wind,0.0
Pickaway,39129,2020,count_Wind,0
Pickaway,39129,2021,count_Wind,0.0
Pickaway,39129,2022,count_Wind,0
Pickaway,39129,2023,count_Wind,0
Pickaway,39129,2024,count_Wind,0.0
Pickaway,39129,2009,total_Biomass,0
Pickaway,39129,2010,total_Biomass,0
Pickaway,39129,2011,total_Biomass,0.0
Pickaway,39129,2012,total_Biomass,0.0
Pickaway,39129,2013,total_Biomass,0.0
Pickaway,39129,2014,total_Biomass,0.0
Pickaway,39129,2015,total_Biomass,0.0
Pickaway,39129,2016,total_Biomass,0.0
Pickaway,39129,2017,total_Biomass,0.0
Pickaway,39129,2018,total_Biomass,0
Pickaway,39129,2019,total_Biomass,0.0
Pickaway,39129,2020,total_Biomass,0
Pickaway,39129,2021,total_Biomass,0.0
Pickaway,39129,2022,total_Biomass,0
Pickaway,39129,2023,total_Biomass,0
Pickaway,39129,2024,total_Biomass,0.0
Pickaway,39129,2009,total_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2010,total_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2011,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2018,total_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2019,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2020,total_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2021,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2022,total_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2023,total_Captured Heat from Biologically Derived Methane Gas,0
Pickaway,39129,2024,total_Captured Heat from Biologically Derived Methane Gas,0.0
Pickaway,39129,2009,total_Hydroelectric,0
Pickaway,39129,2010,total_Hydroelectric,0
Pickaway,39129,2011,total_Hydroelectric,0.0
Pickaway,39129,2012,total_Hydroelectric,0.0
Pickaway,39129,2013,total_Hydroelectric,0.0
Pickaway,39129,2014,total_Hydroelectric,0.0
Pickaway,39129,2015,total_Hydroelectric,0.0
Pickaway,39129,2016,total_Hydroelectric,0.0
Pickaway,39129,2017,total_Hydroelectric,0.0
Pickaway,39129,2018,total_Hydroelectric,0
Pickaway,39129,2019,total_Hydroelectric,0.0
Pickaway,39129,2020,total_Hydroelectric,0
Pickaway,39129,2021,total_Hydroelectric,0.0
Pickaway,39129,2022,total_Hydroelectric,0
Pickaway,39129,2023,total_Hydroelectric,0
Pickaway,39129,2024,total_Hydroelectric,0.0
Pickaway,39129,2009,total_Solar Photovoltaic,0
Pickaway,39129,2010,total_Solar Photovoltaic,0
Pickaway,39129,2011,total_Solar Photovoltaic,0.0137
Pickaway,39129,2012,total_Solar Photovoltaic,0.00598
Pickaway,39129,2013,total_Solar Photovoltaic,0.03178
Pickaway,39129,2014,total_Solar Photovoltaic,0.06448000000000001
Pickaway,39129,2015,total_Solar Photovoltaic,0.01674
Pickaway,39129,2016,total_Solar Photovoltaic,0.07629
Pickaway,39129,2017,total_Solar Photovoltaic,0.019719999999999998
Pickaway,39129,2018,total_Solar Photovoltaic,0
Pickaway,39129,2019,total_Solar Photovoltaic,0.0132
Pickaway,39129,2020,total_Solar Photovoltaic,0
Pickaway,39129,2021,total_Solar Photovoltaic,0.0252
Pickaway,39129,2022,total_Solar Photovoltaic,0
Pickaway,39129,2023,total_Solar Photovoltaic,0
Pickaway,39129,2024,total_Solar Photovoltaic,132.448565
Pickaway,39129,2009,total_Solid Waste,0
Pickaway,39129,2010,total_Solid Waste,0
Pickaway,39129,2011,total_Solid Waste,0.0
Pickaway,39129,2012,total_Solid Waste,0.0
Pickaway,39129,2013,total_Solid Waste,0.0
Pickaway,39129,2014,total_Solid Waste,0.0
Pickaway,39129,2015,total_Solid Waste,0.0
Pickaway,39129,2016,total_Solid Waste,0.0
Pickaway,39129,2017,total_Solid Waste,0.0
Pickaway,39129,2018,total_Solid Waste,0
Pickaway,39129,2019,total_Solid Waste,0.0
Pickaway,39129,2020,total_Solid Waste,0
Pickaway,39129,2021,total_Solid Waste,0.0
Pickaway,39129,2022,total_Solid Waste,0
Pickaway,39129,2023,total_Solid Waste,0
Pickaway,39129,2024,total_Solid Waste,0.0
Pickaway,39129,2009,total_Wind,0
Pickaway,39129,2010,total_Wind,0
Pickaway,39129,2011,total_Wind,0.0
Pickaway,39129,2012,total_Wind,0.0
Pickaway,39129,2013,total_Wind,0.0
Pickaway,39129,2014,total_Wind,0.0
Pickaway,39129,2015,total_Wind,0.0
Pickaway,39129,2016,total_Wind,0.0
Pickaway,39129,2017,total_Wind,0.0
Pickaway,39129,2018,total_Wind,0
Pickaway,39129,2019,total_Wind,0.0
Pickaway,39129,2020,total_Wind,0
Pickaway,39129,2021,total_Wind,0.0
Pickaway,39129,2022,total_Wind,0
Pickaway,39129,2023,total_Wind,0
Pickaway,39129,2024,total_Wind,0.0
Ross,39141,2009,count_Biomass,1.0
Ross,39141,2010,count_Biomass,0
Ross,39141,2011,count_Biomass,1.0
Ross,39141,2012,count_Biomass,0.0
Ross,39141,2013,count_Biomass,0.0
Ross,39141,2014,count_Biomass,0.0
Ross,39141,2015,count_Biomass,0.0
Ross,39141,2016,count_Biomass,0.0
Ross,39141,2017,count_Biomass,0.0
Ross,39141,2018,count_Biomass,0.0
Ross,39141,2019,count_Biomass,0.0
Ross,39141,2020,count_Biomass,0.0
Ross,39141,2021,count_Biomass,0
Ross,39141,2022,count_Biomass,0.0
Ross,39141,2023,count_Biomass,0.0
Ross,39141,2024,count_Biomass,0.0
Ross,39141,2009,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2010,count_Captured Heat from Biologically Derived Methane Gas,0
Ross,39141,2011,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2012,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2015,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2018,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2019,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2020,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2021,count_Captured Heat from Biologically Derived Methane Gas,0
Ross,39141,2022,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2023,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2024,count_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2009,count_Hydroelectric,0.0
Ross,39141,2010,count_Hydroelectric,0
Ross,39141,2011,count_Hydroelectric,0.0
Ross,39141,2012,count_Hydroelectric,0.0
Ross,39141,2013,count_Hydroelectric,0.0
Ross,39141,2014,count_Hydroelectric,0.0
Ross,39141,2015,count_Hydroelectric,0.0
Ross,39141,2016,count_Hydroelectric,0.0
Ross,39141,2017,count_Hydroelectric,0.0
Ross,39141,2018,count_Hydroelectric,0.0
Ross,39141,2019,count_Hydroelectric,0.0
Ross,39141,2020,count_Hydroelectric,0.0
Ross,39141,2021,count_Hydroelectric,0
Ross,39141,2022,count_Hydroelectric,0.0
Ross,39141,2023,count_Hydroelectric,0.0
Ross,39141,2024,count_Hydroelectric,0.0
Ross,39141,2009,count_Solar Photovoltaic,0.0
Ross,39141,2010,count_Solar Photovoltaic,0
Ross,39141,2011,count_Solar Photovoltaic,1.0
Ross,39141,2012,count_Solar Photovoltaic,2.0
Ross,39141,2013,count_Solar Photovoltaic,2.0
Ross,39141,2014,count_Solar Photovoltaic,2.0
Ross,39141,2015,count_Solar Photovoltaic,4.0
Ross,39141,2016,count_Solar Photovoltaic,3.0
Ross,39141,2017,count_Solar Photovoltaic,1.0
Ross,39141,2018,count_Solar Photovoltaic,1.0
Ross,39141,2019,count_Solar Photovoltaic,1.0
Ross,39141,2020,count_Solar Photovoltaic,1.0
Ross,39141,2021,count_Solar Photovoltaic,0
Ross,39141,2022,count_Solar Photovoltaic,1.0
Ross,39141,2023,count_Solar Photovoltaic,2.0
Ross,39141,2024,count_Solar Photovoltaic,1.0
Ross,39141,2009,count_Solid Waste,0.0
Ross,39141,2010,count_Solid Waste,0
Ross,39141,2011,count_Solid Waste,0.0
Ross,39141,2012,count_Solid Waste,0.0
Ross,39141,2013,count_Solid Waste,0.0
Ross,39141,2014,count_Solid Waste,0.0
Ross,39141,2015,count_Solid Waste,0.0
Ross,39141,2016,count_Solid Waste,0.0
Ross,39141,2017,count_Solid Waste,0.0
Ross,39141,2018,count_Solid Waste,0.0
Ross,39141,2019,count_Solid Waste,0.0
Ross,39141,2020,count_Solid Waste,0.0
Ross,39141,2021,count_Solid Waste,0
Ross,39141,2022,count_Solid Waste,0.0
Ross,39141,2023,count_Solid Waste,0.0
Ross,39141,2024,count_Solid Waste,0.0
Ross,39141,2009,count_Wind,0.0
Ross,39141,2010,count_Wind,0
Ross,39141,2011,count_Wind,0.0
Ross,39141,2012,count_Wind,0.0
Ross,39141,2013,count_Wind,0.0
Ross,39141,2014,count_Wind,0.0
Ross,39141,2015,count_Wind,0.0
Ross,39141,2016,count_Wind,0.0
Ross,39141,2017,count_Wind,0.0
Ross,39141,2018,count_Wind,0.0
Ross,39141,2019,count_Wind,0.0
Ross,39141,2020,count_Wind,0.0
Ross,39141,2021,count_Wind,0
Ross,39141,2022,count_Wind,0.0
Ross,39141,2023,count_Wind,0.0
Ross,39141,2024,count_Wind,0.0
Ross,39141,2009,total_Biomass,92.8
Ross,39141,2010,total_Biomass,0
Ross,39141,2011,total_Biomass,92.8
Ross,39141,2012,total_Biomass,0.0
Ross,39141,2013,total_Biomass,0.0
Ross,39141,2014,total_Biomass,0.0
Ross,39141,2015,total_Biomass,0.0
Ross,39141,2016,total_Biomass,0.0
Ross,39141,2017,total_Biomass,0.0
Ross,39141,2018,total_Biomass,0.0
Ross,39141,2019,total_Biomass,0.0
Ross,39141,2020,total_Biomass,0.0
Ross,39141,2021,total_Biomass,0
Ross,39141,2022,total_Biomass,0.0
Ross,39141,2023,total_Biomass,0.0
Ross,39141,2024,total_Biomass,0.0
Ross,39141,2009,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2010,total_Captured Heat from Biologically Derived Methane Gas,0
Ross,39141,2011,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2018,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2019,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2020,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2021,total_Captured Heat from Biologically Derived Methane Gas,0
Ross,39141,2022,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2023,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2024,total_Captured Heat from Biologically Derived Methane Gas,0.0
Ross,39141,2009,total_Hydroelectric,0.0
Ross,39141,2010,total_Hydroelectric,0
Ross,39141,2011,total_Hydroelectric,0.0
Ross,39141,2012,total_Hydroelectric,0.0
Ross,39141,2013,total_Hydroelectric,0.0
Ross,39141,2014,total_Hydroelectric,0.0
Ross,39141,2015,total_Hydroelectric,0.0
Ross,39141,2016,total_Hydroelectric,0.0
Ross,39141,2017,total_Hydroelectric,0.0
Ross,39141,2018,total_Hydroelectric,0.0
Ross,39141,2019,total_Hydroelectric,0.0
Ross,39141,2020,total_Hydroelectric,0.0
Ross,39141,2021,total_Hydroelectric,0
Ross,39141,2022,total_Hydroelectric,0.0
Ross,39141,2023,total_Hydroelectric,0.0
Ross,39141,2024,total_Hydroelectric,0.0
Ross,39141,2009,total_Solar Photovoltaic,0.0
Ross,39141,2010,total_Solar Photovoltaic,0
Ross,39141,2011,total_Solar Photovoltaic,0.003
Ross,39141,2012,total_Solar Photovoltaic,0.03672
Ross,39141,2013,total_Solar Photovoltaic,0.01584
Ross,39141,2014,total_Solar Photovoltaic,0.10424
Ross,39141,2015,total_Solar Photovoltaic,0.0288
Ross,39141,2016,total_Solar Photovoltaic,0.0479
Ross,39141,2017,total_Solar Photovoltaic,0.0143
Ross,39141,2018,total_Solar Photovoltaic,0.02508
Ross,39141,2019,total_Solar Photovoltaic,0.02175
Ross,39141,2020,total_Solar Photovoltaic,0.0067
Ross,39141,2021,total_Solar Photovoltaic,0
Ross,39141,2022,total_Solar Photovoltaic,0.71712
Ross,39141,2023,total_Solar Photovoltaic,68.16929999999999
Ross,39141,2024,total_Solar Photovoltaic,155.80719
Ross,39141,2009,total_Solid Waste,0.0
Ross,39141,2010,total_Solid Waste,0
Ross,39141,2011,total_Solid Waste,0.0
Ross,39141,2012,total_Solid Waste,0.0
Ross,39141,2013,total_Solid Waste,0.0
Ross,39141,2014,total_Solid Waste,0.0
Ross,39141,2015,total_Solid Waste,0.0
Ross,39141,2016,total_Solid Waste,0.0
Ross,39141,2017,total_Solid Waste,0.0
Ross,39141,2018,total_Solid Waste,0.0
Ross,39141,2019,total_Solid Waste,0.0
Ross,39141,2020,total_Solid Waste,0.0
Ross,39141,2021,total_Solid Waste,0
Ross,39141,2022,total_Solid Waste,0.0
Ross,39141,2023,total_Solid Waste,0.0
Ross,39141,2024,total_Solid Waste,0.0
Ross,39141,2009,total_Wind,0.0
Ross,39141,2010,total_Wind,0
Ross,39141,2011,total_Wind,0.0
Ross,39141,2012,total_Wind,0.0
Ross,39141,2013,total_Wind,0.0
Ross,39141,2014,total_Wind,0.0
Ross,39141,2015,total_Wind,0.0
Ross,39141,2016,total_Wind,0.0
Ross,39141,2017,total_Wind,0.0
Ross,39141,2018,total_Wind,0.0
Ross,39141,2019,total_Wind,0.0
Ross,39141,2020,total_Wind,0.0
Ross,39141,2021,total_Wind,0
Ross,39141,2022,total_Wind,0.0
Ross,39141,2023,total_Wind,0.0
Ross,39141,2024,total_Wind,0.0
Union,39159,2009,count_Biomass,0
Union,39159,2010,count_Biomass,0.0
Union,39159,2011,count_Biomass,0.0
Union,39159,2012,count_Biomass,0.0
Union,39159,2013,count_Biomass,0.0
Union,39159,2014,count_Biomass,0.0
Union,39159,2015,count_Biomass,0.0
Union,39159,2016,count_Biomass,0.0
Union,39159,2017,count_Biomass,0.0
Union,39159,2018,count_Biomass,0.0
Union,39159,2019,count_Biomass,0.0
Union,39159,2020,count_Biomass,0.0
Union,39159,2021,count_Biomass,0.0
Union,39159,2022,count_Biomass,0.0
Union,39159,2023,count_Biomass,0.0
Union,39159,2024,count_Biomass,0.0
Union,39159,2009,count_Captured Heat from Biologically Derived Methane Gas,0
Union,39159,2010,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2011,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2012,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2015,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2018,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2019,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2020,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2021,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2022,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2023,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2024,count_Captured Heat from Biologically Derived Methane Gas,0.0
Union,39159,2009,count_Hydroelectric,0
Union,39159,2010,count_Hydroelectric,0.0
Union,39159,2011,count_Hydroelectric,0.0
Union,39159,2012,count_Hydroelectric,0.0
Union,39159,2013,count_Hydroelectric,0.0
Union,39159,2014,count_Hydroelectric,0.0
Union,39159,2015,count_Hydroelectric,0.0
Union,39159,2016,count_Hydroelectric,0.0
Union,39159,2017,count_Hydroelectric,0.0
